row_id,year,region,region_norm,title,url,videoId,videoId_is_valid,videoId_occurrences,is_duplicate_videoId,views,views_raw,views_is_missing,views_snapshot_date,tags_list,tags,tags_raw,tag1,tag2,tag3,tag4,tag5
1422,2013,Canada,canada,"Playing Ice Hockey at an outdoor rink in Fredericton, Canada 🇨🇦🏒 Winter Sports!",https://youtu.be/QytrXhsG9uM,QytrXhsG9uM,True,1,False,7834,7834,False,2026-02-10,"[""playing ice hockey"", ""playing hockey"", ""ice hockey"", ""hockey"", ""outdoor rink""]","playing ice hockey, playing hockey, ice hockey, hockey, outdoor rink","playing ice hockey, playing hockey, ice hockey, hockey, outdoor rink",playing ice hockey,playing hockey,ice hockey,hockey,outdoor rink
1423,2013,Canada,canada,"Snowshoeing in Fredericton, Canada 🇨🇦❄️ Winter Hike in O'dell Park",https://youtu.be/eah6mcgCKHg,eah6mcgCKHg,True,1,False,3332,3332,False,2026-02-10,"[""snowshoe"", ""snowshoeing"", ""fredericton snowshoeing"", ""fredericton"", ""winter activities""]","snowshoe, snowshoeing, fredericton snowshoeing, fredericton, winter activities","snowshoe, snowshoeing, fredericton snowshoeing, fredericton, winter activities",snowshoe,snowshoeing,fredericton snowshoeing,fredericton,winter activities
1424,2013,South Korea,south korea,Teaching English in South Korea (Public Schools vs Hagwons) 🇰🇷🏫 ESL Guide,https://youtu.be/sCsCv-ow7lw,sCsCv-ow7lw,True,1,False,14413,14413,False,2026-02-10,"[""학원"", ""teaching english in korea"", ""esl in korea"", ""benefits of teaching in korea"", ""why teach in korea""]","학원, teaching english in korea, esl in korea, benefits of teaching in korea, why teach in korea","학원, teaching english in korea, esl in korea, benefits of teaching in korea, why teach in korea",학원,teaching english in korea,esl in korea,benefits of teaching in korea,why teach in korea
1425,2013,Canada,canada,Watching a University Ice Hockey Game in Canada (UNB vs Acadia) 🇨🇦🏒,https://youtu.be/3GXZk5-Rrgg,3GXZk5-Rrgg,True,1,False,2888,2888,False,2026-02-10,"[""canada"", ""hockey game in fredericton"", ""waching a hockey game"", ""hockey goals"", ""fredericton""]","canada, hockey game in fredericton, waching a hockey game, hockey goals, fredericton","canada, hockey game in fredericton, waching a hockey game, hockey goals, fredericton",canada,hockey game in fredericton,waching a hockey game,hockey goals,fredericton
1426,2013,South Korea,south korea,Eating Korean Fusion Food at Han's Deli (Pasta & Chicken) in Yongin 🇰🇷🍝,https://youtu.be/IfeOAWc7pJg,IfeOAWc7pJg,True,1,False,12918,12918,False,2026-02-10,"[""han's deli"", ""korea han deli"", ""han deli"", ""yongin food"", ""yongin restaurants""]","han's deli, korea han deli, han deli, yongin food, yongin restaurants","han's deli, korea han deli, han deli, yongin food, yongin restaurants",han's deli,korea han deli,han deli,yongin food,yongin restaurants
1427,2012,South Korea,south korea,Merry Christmas & Happy New Years from Korea 🇰🇷🎄 Holiday Greetings,https://youtu.be/tV0DQ7aFb_A,tV0DQ7aFb_A,True,1,False,2080,2080,False,2026-02-10,"[""greetings from korea"", ""winter in korea"", ""merry christmas"", ""new years in korea"", ""christmas (holiday period)""]","greetings from korea, winter in korea, merry christmas, new years in korea, christmas (holiday period)","greetings from korea, winter in korea, merry christmas, new years in korea, christmas (holiday period)",greetings from korea,winter in korea,merry christmas,new years in korea,christmas (holiday period)
1428,2012,South Korea,south korea,Eating Shabu-shabu (Korean hot pot) in Yongin 🇰🇷🍲 Delicious Winter Meal!,https://youtu.be/-00lqee7Xvk,-00lqee7Xvk,True,1,False,33569,33569,False,2026-02-10,"[""shabu-shabu"", ""shabu shabu"", ""eating korean food"", ""eating shabu-shabu"", ""yongin shabu shabu""]","shabu-shabu, shabu shabu, eating korean food, eating shabu-shabu, yongin shabu shabu","shabu-shabu, shabu shabu, eating korean food, eating shabu-shabu, yongin shabu shabu",shabu-shabu,shabu shabu,eating korean food,eating shabu-shabu,yongin shabu shabu
1429,2012,South Korea,south korea,Cleaning and moving away from my apartment in Korea 🇰🇷📦 Life in Pyeongtaek,https://youtu.be/IRlB0cKpqMQ,IRlB0cKpqMQ,True,1,False,3543,3543,False,2026-02-10,"[""leaving korea"", ""korean apartment"", ""my korean apartment"", ""final day in korea"", ""packing up and leaving from korea""]","leaving korea, korean apartment, my korean apartment, final day in korea, packing up and leaving from korea","leaving korea, korean apartment, my korean apartment, final day in korea, packing up and leaving from korea",leaving korea,korean apartment,my korean apartment,final day in korea,packing up and leaving from korea
1430,2012,South Korea,south korea,Eating Dakdoritang (Spicy Korean Braised Chicken Stew) 🇰🇷🥘 Taste Test!,https://youtu.be/L3n41hDuzIU,L3n41hDuzIU,True,1,False,54175,54175,False,2026-02-10,"[""dakdoritang"", ""닭도리탕"", ""korea"", ""south korea"", ""pyeongtaek""]","dakdoritang, 닭도리탕, korea, south korea, pyeongtaek","dakdoritang, 닭도리탕, korea, south korea, pyeongtaek",dakdoritang,닭도리탕,korea,south korea,pyeongtaek
1431,2012,South Korea,south korea,Eating Korean Duck Soup / Stew (Oritang) in Pyeongtaek 🇰🇷🦆 Healthy Korean Food,https://youtu.be/V4T59pLkaD8,V4T59pLkaD8,True,1,False,7118,7118,False,2026-02-10,"[""korean duck soup"", ""korean duck stew"", ""oritang"", ""korean duck restaurant"", ""오리탕""]","korean duck soup, korean duck stew, oritang, korean duck restaurant, 오리탕","korean duck soup, korean duck stew, oritang, korean duck restaurant, 오리탕",korean duck soup,korean duck stew,oritang,korean duck restaurant,오리탕
1432,2012,South Korea,south korea,WINTER IN KOREA 🇰🇷❄️ Getting dressed to play outside in the snow!,https://youtu.be/LDNFN_-B_xw,LDNFN_-B_xw,True,1,False,16609,16609,False,2026-02-10,"[""winter in korea"", ""korean winter"", ""winter"", ""humor"", ""playing outside in winter in the korea""]","winter in korea, korean winter, winter, humor, playing outside in winter in the korea","winter in korea, korean winter, winter, humor, playing outside in winter in the korea",winter in korea,korean winter,winter,humor,playing outside in winter in the korea
1433,2012,South Korea,south korea,"CAT CAFE IN SEOUL, SOUTH KOREA 🇰🇷🐱 Kitty Café in Hongdae (고양이 다락방)",https://youtu.be/OyNvYk53Vaw,OyNvYk53Vaw,True,1,False,55723,55723,False,2026-02-10,"[""cat cafe"", ""cat café"", ""korean cat cafe"", ""coffee with cats"", ""cat cafe korea""]","cat cafe, cat café, korean cat cafe, coffee with cats, cat cafe korea","cat cafe, cat café, korean cat cafe, coffee with cats, cat cafe korea",cat cafe,cat café,korean cat cafe,coffee with cats,cat cafe korea
1434,2012,South Korea,south korea,"Hongdae Time Lapse: Koreans, Foreigners, Shopping & Culture in Seoul 🇰🇷⏱️",https://youtu.be/MYvz_wA3JZ4,MYvz_wA3JZ4,True,1,False,7578,7578,False,2026-02-10,"[""hongdae"", ""hongdae area"", ""busy streets of hongdae"", ""time"", ""wandering around hongdae""]","hongdae, hongdae area, busy streets of hongdae, time, wandering around hongdae","hongdae, hongdae area, busy streets of hongdae, time, wandering around hongdae",hongdae,hongdae area,busy streets of hongdae,time,wandering around hongdae
1435,2012,South Korea,south korea,Massive crowds and a gorgeous sunset taking the Seoul Subway 🇰🇷🚇 Rush Hour!,https://youtu.be/cLz9VUKb10U,cLz9VUKb10U,True,1,False,5552,5552,False,2026-02-10,"[""taking the seoul subway"", ""subway in seoul"", ""train ride in seoul korea"", ""서울메트로"", ""metro in seoul""]","taking the seoul subway, subway in seoul, train ride in seoul korea, 서울메트로, metro in seoul","taking the seoul subway, subway in seoul, train ride in seoul korea, 서울메트로, metro in seoul",taking the seoul subway,subway in seoul,train ride in seoul korea,서울메트로,metro in seoul
1436,2012,South Korea,south korea,Views from N Seoul Tower Observation Deck (Namsan Tower) 🇰🇷🏙️ Seoul Panorama,https://youtu.be/eC5-t1l9czg,eC5-t1l9czg,True,1,False,4752,4752,False,2026-02-10,"[""seoul tower"", ""cj seoul tower"", ""namsan tower"", ""n seoul tower"", ""seoul city views""]","seoul tower, cj seoul tower, namsan tower, n seoul tower, seoul city views","seoul tower, cj seoul tower, namsan tower, n seoul tower, seoul city views",seoul tower,cj seoul tower,namsan tower,n seoul tower,seoul city views
1437,2012,South Korea,south korea,Korean traditional Martial Arts & Music Performance at Seoul Tower 🇰🇷🥋🥁,https://youtu.be/t--4LJFXmbw,t--4LJFXmbw,True,1,False,14698,14698,False,2026-02-10,"[""korean martial arts performance"", ""korean martial arts"", ""seoul martial arts"", ""seoul tower martial arts"", ""korean""]","korean martial arts performance, korean martial arts, seoul martial arts, seoul tower martial arts, korean","korean martial arts performance, korean martial arts, seoul martial arts, seoul tower martial arts, korean",korean martial arts performance,korean martial arts,seoul martial arts,seoul tower martial arts,korean
1438,2012,South Korea,south korea,Hiking up Namsan Mountain to reach Seoul Tower on a gorgeous fall afternoon 🇰🇷🥾,https://youtu.be/pPv8tRrks3k,pPv8tRrks3k,True,1,False,14391,14391,False,2026-02-10,"[""hiking up namsan"", ""namsan hiking guide"", ""seoul namsan"", ""hiking namsan"", ""seoul hiking""]","hiking up namsan, namsan hiking guide, seoul namsan, hiking namsan, seoul hiking","hiking up namsan, namsan hiking guide, seoul namsan, hiking namsan, seoul hiking",hiking up namsan,namsan hiking guide,seoul namsan,hiking namsan,seoul hiking
1439,2012,South Korea,south korea,Cable Car ride from Seoul Tower down Namsan Mountain 🇰🇷🚠 Scenic Views,https://youtu.be/0FrAkNhPjm8,0FrAkNhPjm8,True,1,False,3306,3306,False,2026-02-10,"[""namsan cable car"", ""seoul tower cable car"", ""views from cable car"", ""seoul from cable car"", ""cable car views""]","namsan cable car, seoul tower cable car, views from cable car, seoul from cable car, cable car views","namsan cable car, seoul tower cable car, views from cable car, seoul from cable car, cable car views",namsan cable car,seoul tower cable car,views from cable car,seoul from cable car,cable car views
1440,2012,South Korea,south korea,Love Locks at N Seoul Tower (Namsan Tower) 🇰🇷❤️ Romantic Spot in Seoul,https://youtu.be/N9eELWYEEzs,N9eELWYEEzs,True,1,False,8749,8749,False,2026-02-10,"[""seoul tower"", ""love padlocks"", ""love locks korea"", ""seoul love locks"", ""korea love locks""]","seoul tower, love padlocks, love locks korea, seoul love locks, korea love locks","seoul tower, love padlocks, love locks korea, seoul love locks, korea love locks",seoul tower,love padlocks,love locks korea,seoul love locks,korea love locks
1441,2012,South Korea,south korea,Hanging out at a Korean Cafe and Travel Blogging (Jesters Pies) in Pyeongtaek 🇰🇷🥧,https://youtu.be/nWT1RVOqwos,nWT1RVOqwos,True,1,False,2691,2691,False,2026-02-10,"[""korean coffee shop"", ""coffee shop in korea"", ""travel blogging"", ""jesters korea"", ""jesters pies""]","korean coffee shop, coffee shop in korea, travel blogging, jesters korea, jesters pies","korean coffee shop, coffee shop in korea, travel blogging, jesters korea, jesters pies",korean coffee shop,coffee shop in korea,travel blogging,jesters korea,jesters pies
1442,2012,South Korea,south korea,Exploring Rural Farm & Rice Fields in Korea (Pyeongtaek to Anseong) 🇰🇷🌾,https://youtu.be/46ZUwV-xfrg,46ZUwV-xfrg,True,1,False,4943,4943,False,2026-02-10,"[""pyeongtaek"", ""pyeongtaek walking tour"", ""lotte mart"", ""exploring pyeongtaek"", ""pyeongtaek korea""]","pyeongtaek, pyeongtaek walking tour, lotte mart, exploring pyeongtaek, pyeongtaek korea","pyeongtaek, pyeongtaek walking tour, lotte mart, exploring pyeongtaek, pyeongtaek korea",pyeongtaek,pyeongtaek walking tour,lotte mart,exploring pyeongtaek,pyeongtaek korea
1443,2012,South Korea,south korea,Things to do at the Korean Folk Village (한국 민속촌) Culture & Performances 🇰🇷🎎,https://youtu.be/9FDf-UXpIlw,9FDf-UXpIlw,True,1,False,13055,13055,False,2026-02-10,"[""korean folk village"", ""한국 민속촌"", ""korean culture"", ""korea folk village"", ""yongin folk village""]","korean folk village, 한국 민속촌, korean culture, korea folk village, yongin folk village","korean folk village, 한국 민속촌, korean culture, korea folk village, yongin folk village",korean folk village,한국 민속촌,korean culture,korea folk village,yongin folk village
1444,2012,South Korea,south korea,My Apartment in Korea 🇰🇷 Life in Korea Vlog 🛌 Samuel's Studio Tour,https://youtu.be/GBZqYXsAAts,GBZqYXsAAts,True,1,False,17803,17803,False,2026-02-10,"[""korean apartment"", ""my korean apartment"", ""foreigners living in korea"", ""korean apartment tour"", ""pyeongtaek apartment""]","korean apartment, my korean apartment, foreigners living in korea, korean apartment tour, pyeongtaek apartment","korean apartment, my korean apartment, foreigners living in korea, korean apartment tour, pyeongtaek apartment",korean apartment,my korean apartment,foreigners living in korea,korean apartment tour,pyeongtaek apartment
1445,2012,South Korea,south korea,Shopping at Namdaemun Market (남대문시장) in Seoul Korea 🇰🇷🛍️ Oldest Market!,https://youtu.be/GJWxmDch53g,GJWxmDch53g,True,1,False,19446,19446,False,2026-02-10,"[""namdaemun market"", ""namdaemun"", ""market"", ""korean traditional market"", ""market in seoul""]","namdaemun market, namdaemun, market, korean traditional market, market in seoul","namdaemun market, namdaemun, market, korean traditional market, market in seoul",namdaemun market,namdaemun,market,korean traditional market,market in seoul
1446,2012,South Korea,south korea,Shopping in Myeongdong (명동) Seoul + Nanta Performance 🇰🇷💄🎭,https://youtu.be/X1F2RD0F-YI,X1F2RD0F-YI,True,1,False,13335,13335,False,2026-02-10,"[""shopping in myeongdong"", ""visiting myeongdong"", ""shopping in korea"", ""nanta performance"", ""korea shopping""]","shopping in myeongdong, visiting myeongdong, shopping in korea, nanta performance, korea shopping","shopping in myeongdong, visiting myeongdong, shopping in korea, nanta performance, korea shopping",shopping in myeongdong,visiting myeongdong,shopping in korea,nanta performance,korea shopping
1447,2012,South Korea,south korea,Korean Train Ride (Mugunghwa) from Pyeongtaek to Seoul Station 🇰🇷🚂,https://youtu.be/XRN3cBN5-2w,XRN3cBN5-2w,True,1,False,20529,20529,False,2026-02-10,"[""train ride in korea"", ""taking korean train"", ""taking a korean train"", ""taking the slow train in korea"", ""train ride to seoul""]","train ride in korea, taking korean train, taking a korean train, taking the slow train in korea, train ride to seoul","train ride in korea, taking korean train, taking a korean train, taking the slow train in korea, train ride to seoul",train ride in korea,taking korean train,taking a korean train,taking the slow train in korea,train ride to seoul
1448,2012,South Korea,south korea,"Korean Barbecue (Galbi - 소갈비) dinner in Anseong, Korea 🇰🇷🥩 BBQ Feast",https://youtu.be/ljldKdFUhOQ,ljldKdFUhOQ,True,1,False,34332,34332,False,2026-02-10,"[""korean barbecue"", ""korean galbi barbecue"", ""anseong restaurants"", ""galbi"", ""sogalbi""]","korean barbecue, korean galbi barbecue, anseong restaurants, galbi, sogalbi","korean barbecue, korean galbi barbecue, anseong restaurants, galbi, sogalbi",korean barbecue,korean galbi barbecue,anseong restaurants,galbi,sogalbi
1449,2012,South Korea,south korea,Visiting a Korean Coffee House (Ann House 'Doll House Cafe' in Pyeongtaek) 🇰🇷☕🎀,https://youtu.be/biBtD9wblms,biBtD9wblms,True,1,False,7564,7564,False,2026-02-10,"[""ann house coffee"", ""korean coffee house"", ""coffee house"", ""ann house seoul"", ""ann house korea""]","ann house coffee, korean coffee house, coffee house, ann house seoul, ann house korea","ann house coffee, korean coffee house, coffee house, ann house seoul, ann house korea",ann house coffee,korean coffee house,coffee house,ann house seoul,ann house korea
1450,2012,South Korea,south korea,Eating McDonald's in Korea 맥도날드에 (Fast Food in Pyeongtaek) 🇰🇷🍔 Bulgogi Burger?,https://youtu.be/0PIg15CPuXE,0PIg15CPuXE,True,1,False,78609,78609,False,2026-02-10,"[""mcdonald's in korea"", ""fast food in korea"", ""korean fast food"", ""korean mcdonalds"", ""quarter pounder""]","mcdonald's in korea, fast food in korea, korean fast food, korean mcdonalds, quarter pounder","mcdonald's in korea, fast food in korea, korean fast food, korean mcdonalds, quarter pounder",mcdonald's in korea,fast food in korea,korean fast food,korean mcdonalds,quarter pounder
